pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,classe
0,1,-1,1,-1,-1,1,0,1,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.370814
0,-1,1,1,1,0,-1,0,0,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.387252
0,0,-1,0,1,-1,1,0,1,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.406656
-1,-1,1,1,0,1,0,1,-1,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.425353
1,1,-1,-1,-1,1,1,-1,1,Empate,KNN,Tem jogo,2026-04-20T15:59:38.463320
1,0,-1,0,1,0,0,1,-1,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.478570
1,0,-1,0,1,0,-1,1,-1,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.479757
-1,1,-1,-1,1,1,1,-1,1,Empate,KNN,Tem jogo,2026-04-20T15:59:38.499064
1,0,0,0,1,-1,0,0,-1,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.547434
1,0,1,0,1,-1,0,0,-1,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.548820
0,1,0,-1,0,-1,1,-1,1,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.566160
1,1,0,-1,0,-1,1,-1,1,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.567348
0,0,-1,0,0,0,0,1,1,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.582658
1,-1,-1,-1,0,1,0,1,1,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.632077
-1,1,0,1,1,0,1,-1,-1,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.670240
-1,1,1,-1,0,1,0,0,0,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.687142
-1,1,1,-1,-1,1,0,0,0,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.688354
-1,1,1,-1,-1,1,0,1,0,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.689433
0,1,1,0,-1,1,0,-1,-1,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.723359
0,1,1,1,-1,1,0,-1,-1,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.724798
0,-1,-1,0,-1,1,1,0,1,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.743063
1,-1,0,0,-1,1,0,0,0,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.761173
1,-1,0,1,-1,1,0,0,-1,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.763489
1,-1,-1,1,-1,1,0,1,-1,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.765413
-1,1,-1,1,-1,0,0,1,1,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.783557
0,-1,1,1,1,0,0,0,-1,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.801504
0,-1,1,1,1,-1,0,0,-1,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.802786
0,0,1,-1,1,-1,-1,0,1,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.838245
0,0,1,-1,1,-1,-1,1,1,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.839542
1,1,-1,1,0,0,-1,0,0,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.856547
1,1,-1,1,0,0,-1,0,-1,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.857763
0,-1,-1,1,-1,1,1,0,0,Tem jogo,KNN,O venceu,2026-04-20T15:59:38.876222
0,0,0,-1,1,-1,1,1,0,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.893693
1,0,0,1,0,0,0,-1,0,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.911091
1,0,0,1,1,0,0,-1,-1,Tem jogo,KNN,X venceu,2026-04-20T15:59:38.913455
